domain,model,ensemble,noise_type,noise_level,fold,train_size,actual_noise_pct,f1_macro,accuracy,source_file,source_path,who
UNKNOWN,Stacking_Image,,symmetric,0.1,4.0,12960.0,10.15432098765432,0.9335133290403326,0.9358024691358025,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,0.0,12960.0,20.66358024691358,0.927178885705178,0.9299382716049382,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,1.0,12960.0,20.2391975308642,0.9314954716599948,0.9342592592592592,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,2.0,12960.0,19.405864197530864,0.935612626493016,0.9376543209876544,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,3.0,12960.0,19.945987654320987,0.92255278846129,0.925925925925926,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,4.0,12960.0,19.33641975308642,0.9273719421927468,0.9299382716049382,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,0.0,12960.0,30.10030864197531,0.9239109029234074,0.9265432098765432,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,1.0,12960.0,29.390432098765437,0.9180162363289336,0.9212962962962964,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,2.0,12960.0,29.791666666666668,0.9289276339992488,0.9311728395061728,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,3.0,12960.0,29.28240740740741,0.9136777544829988,0.9175925925925926,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,4.0,12960.0,30.27777777777777,0.9232038685622138,0.925925925925926,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,0.0,12960.0,39.513888888888886,0.9150486668396228,0.9185185185185184,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,1.0,12960.0,40.08487654320987,0.9116193972652368,0.9151234567901234,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,2.0,12960.0,39.41358024691358,0.9166229724814654,0.9197530864197532,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,3.0,12960.0,39.96141975308642,0.9113556870487948,0.9157407407407409,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,4.0,12960.0,40.223765432098766,0.9158515094006796,0.9191358024691358,stacking_symmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.0,0.0,12960.0,0.0,0.9340640027723058,0.9367283950617284,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.0,1.0,12960.0,0.0,0.9372081352266544,0.9398148148148148,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.0,2.0,12960.0,0.0,0.9407810616235692,0.9425925925925924,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.0,3.0,12960.0,0.0,0.9279165872985148,0.9314814814814816,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.0,4.0,12960.0,0.0,0.9362103693084224,0.9382716049382716,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.1,0.0,12960.0,10.339506172839506,0.9409622502982632,0.9435185185185184,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.1,1.0,12960.0,10.501543209876544,0.9350453213656597,0.9376543209876544,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.1,2.0,12960.0,10.123456790123456,0.9449143671377452,0.946604938271605,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.1,3.0,12960.0,9.62962962962963,0.9263469642734968,0.9299382716049382,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.1,4.0,12960.0,10.15432098765432,0.9335133290403326,0.9358024691358025,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,0.0,12960.0,20.66358024691358,0.927178885705178,0.9299382716049382,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,1.0,12960.0,20.2391975308642,0.9314954716599948,0.9342592592592592,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,2.0,12960.0,19.405864197530864,0.935612626493016,0.9376543209876544,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,3.0,12960.0,19.945987654320987,0.92255278846129,0.925925925925926,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.2,4.0,12960.0,19.33641975308642,0.9273719421927468,0.9299382716049382,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,0.0,12960.0,30.10030864197531,0.9239109029234074,0.9265432098765432,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,1.0,12960.0,29.390432098765437,0.9180162363289336,0.9212962962962964,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,2.0,12960.0,29.791666666666668,0.9289276339992488,0.9311728395061728,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,3.0,12960.0,29.28240740740741,0.9136777544829988,0.9175925925925926,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.3,4.0,12960.0,30.27777777777777,0.9232038685622138,0.925925925925926,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,0.0,12960.0,39.513888888888886,0.9150486668396228,0.9185185185185184,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,1.0,12960.0,40.08487654320987,0.9116193972652368,0.9151234567901234,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,2.0,12960.0,39.41358024691358,0.9166229724814654,0.9197530864197532,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,3.0,12960.0,39.96141975308642,0.9113556870487948,0.9157407407407409,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,symmetric,0.4,4.0,12960.0,40.223765432098766,0.9158515094006796,0.9191358024691358,stacking_symmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-parta-image-stacking-symmetric-3rd-paper/stacking_symmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,0.0,12960.0,0.0,0.9340640027723058,0.9367283950617284,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,1.0,12960.0,0.0,0.9372081352266544,0.9398148148148148,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,2.0,12960.0,0.0,0.9407810616235692,0.9425925925925924,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,3.0,12960.0,0.0,0.9279165872985148,0.9314814814814816,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,4.0,12960.0,0.0,0.9362103693084224,0.9382716049382716,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,0.0,12960.0,10.339506172839506,0.932836557125073,0.9358024691358025,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,1.0,12960.0,10.501543209876544,0.922698127909609,0.925925925925926,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,2.0,12960.0,10.123456790123456,0.9329761890333268,0.9351851851851852,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,3.0,12960.0,9.62962962962963,0.9207357661577336,0.9246913580246914,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,4.0,12960.0,10.15432098765432,0.9278743707014612,0.9308641975308642,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,0.0,12960.0,20.66358024691358,0.9063462623819148,0.9089506172839508,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,1.0,12960.0,20.2391975308642,0.8961101867470767,0.8996913580246914,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,2.0,12960.0,19.405864197530864,0.913171157464174,0.9157407407407409,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,3.0,12960.0,19.945987654320987,0.8892116973434139,0.8932098765432098,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,4.0,12960.0,19.33641975308642,0.8993331235977209,0.9027777777777778,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,0.0,12960.0,30.10030864197531,0.8655856607180494,0.8688271604938271,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,1.0,12960.0,29.390432098765437,0.8564476159579938,0.8608024691358025,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,2.0,12960.0,29.791666666666668,0.8659998748189863,0.870679012345679,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,3.0,12960.0,29.28240740740741,0.8577462647075084,0.8626543209876543,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,4.0,12960.0,30.27777777777777,0.8516833271510762,0.8567901234567902,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,0.0,12960.0,39.513888888888886,0.7937023108096417,0.7987654320987654,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,1.0,12960.0,40.08487654320987,0.7726811294255689,0.7796296296296297,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,2.0,12960.0,39.41358024691358,0.7799044192973259,0.7854938271604939,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,3.0,12960.0,39.96141975308642,0.7604531699816357,0.7694444444444445,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,4.0,12960.0,40.223765432098766,0.7762069995781811,0.7842592592592592,stacking_asymmetric_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results/checkpoints,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,0.0,12960.0,0.0,0.9340640027723058,0.9367283950617284,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,1.0,12960.0,0.0,0.9372081352266544,0.9398148148148148,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,2.0,12960.0,0.0,0.9407810616235692,0.9425925925925924,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,3.0,12960.0,0.0,0.9279165872985148,0.9314814814814816,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.0,4.0,12960.0,0.0,0.9362103693084224,0.9382716049382716,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,0.0,12960.0,10.339506172839506,0.932836557125073,0.9358024691358025,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,1.0,12960.0,10.501543209876544,0.922698127909609,0.925925925925926,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,2.0,12960.0,10.123456790123456,0.9329761890333268,0.9351851851851852,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,3.0,12960.0,9.62962962962963,0.9207357661577336,0.9246913580246914,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.1,4.0,12960.0,10.15432098765432,0.9278743707014612,0.9308641975308642,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,0.0,12960.0,20.66358024691358,0.9063462623819148,0.9089506172839508,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,1.0,12960.0,20.2391975308642,0.8961101867470767,0.8996913580246914,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,2.0,12960.0,19.405864197530864,0.913171157464174,0.9157407407407409,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,3.0,12960.0,19.945987654320987,0.8892116973434139,0.8932098765432098,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.2,4.0,12960.0,19.33641975308642,0.8993331235977209,0.9027777777777778,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,0.0,12960.0,30.10030864197531,0.8655856607180494,0.8688271604938271,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,1.0,12960.0,29.390432098765437,0.8564476159579938,0.8608024691358025,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,2.0,12960.0,29.791666666666668,0.8659998748189863,0.870679012345679,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,3.0,12960.0,29.28240740740741,0.8577462647075084,0.8626543209876543,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.3,4.0,12960.0,30.27777777777777,0.8516833271510762,0.8567901234567902,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,0.0,12960.0,39.513888888888886,0.7937023108096417,0.7987654320987654,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,1.0,12960.0,40.08487654320987,0.7726811294255689,0.7796296296296297,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,2.0,12960.0,39.41358024691358,0.7799044192973259,0.7854938271604939,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,3.0,12960.0,39.96141975308642,0.7604531699816357,0.7694444444444445,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
UNKNOWN,Stacking_Image,,asymmetric,0.4,4.0,12960.0,40.223765432098766,0.7762069995781811,0.7842592592592592,stacking_asymmetric_results_full.csv,/kaggle/input/datasets/rabianaz22/4f-partb-image-stacking-asymmetric-3rd-paper/stacking_asymmetric_results,Stacking_Image
Tabular,RF_100k,,symmetric,0.0,0.0,80000.0,0.0,0.8452537395730595,0.9013,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.0,1.0,80000.0,0.0,0.8509447668577529,0.901,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.0,2.0,80000.0,0.0,0.8484052926420247,0.901,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.0,3.0,80000.0,0.0,0.8569060621514389,0.90235,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.0,4.0,80000.0,0.0,0.8598930829548894,0.90455,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.1,0.0,80000.0,10.13875,0.8399252944945141,0.8912,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.1,1.0,80000.0,9.93625,0.8335886601538657,0.89265,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
