dataset,condition,fold,method,f1,noise_type,noise_level
cifar10,symmetric_40,2,ET,0.82422382380274,symmetric,40
cifar10,symmetric_40,3,ET,0.8281430086362377,symmetric,40
cifar10,symmetric_40,4,ET,0.8221548413516047,symmetric,40
fmnist,asymmetric_10,0,ET,0.8665250668250997,asymmetric,10
fmnist,asymmetric_10,1,ET,0.8553617488232629,asymmetric,10
fmnist,asymmetric_10,2,ET,0.8553682300497542,asymmetric,10
fmnist,asymmetric_10,3,ET,0.8568147488196944,asymmetric,10
fmnist,asymmetric_10,4,ET,0.8638127913498428,asymmetric,10
fmnist,asymmetric_20,0,ET,0.8664079492502719,asymmetric,20
fmnist,asymmetric_20,1,ET,0.8521241830418063,asymmetric,20
fmnist,asymmetric_20,2,ET,0.8521218045096518,asymmetric,20
fmnist,asymmetric_20,3,ET,0.8536233252839569,asymmetric,20
fmnist,asymmetric_20,4,ET,0.860160911158836,asymmetric,20
fmnist,asymmetric_30,0,ET,0.8577690169229492,asymmetric,30
fmnist,asymmetric_30,1,ET,0.8505702833124964,asymmetric,30
fmnist,asymmetric_30,2,ET,0.8487406864670863,asymmetric,30
fmnist,asymmetric_30,3,ET,0.8478438914164315,asymmetric,30
fmnist,asymmetric_30,4,ET,0.8523298276426189,asymmetric,30
fmnist,asymmetric_40,0,ET,0.8181637358678884,asymmetric,40
fmnist,asymmetric_40,1,ET,0.8043058637003634,asymmetric,40
fmnist,asymmetric_40,2,ET,0.8028616509306185,asymmetric,40
fmnist,asymmetric_40,3,ET,0.8102601262400124,asymmetric,40
fmnist,asymmetric_40,4,ET,0.8096489809026094,asymmetric,40
fmnist,clean_0,0,ET,0.8670312806125713,clean,0
fmnist,clean_0,1,ET,0.8577828947811994,clean,0
fmnist,clean_0,2,ET,0.8588057390918769,clean,0
fmnist,clean_0,3,ET,0.8561578893482391,clean,0
fmnist,clean_0,4,ET,0.8620155277812216,clean,0
fmnist,pairflip_40,0,ET,0.8229788561914535,pairflip,40
fmnist,pairflip_40,1,ET,0.8038830145683091,pairflip,40
fmnist,pairflip_40,2,ET,0.8136134187930766,pairflip,40
fmnist,pairflip_40,3,ET,0.8107957354998547,pairflip,40
fmnist,pairflip_40,4,ET,0.8065333742162532,pairflip,40
fmnist,symmetric_10,0,ET,0.8685222967116909,symmetric,10
fmnist,symmetric_10,1,ET,0.8547231824856432,symmetric,10
fmnist,symmetric_10,2,ET,0.8550794317240836,symmetric,10
fmnist,symmetric_10,3,ET,0.8556027170832967,symmetric,10
fmnist,symmetric_10,4,ET,0.8614486092114795,symmetric,10
fmnist,symmetric_20,0,ET,0.8656405770365486,symmetric,20
fmnist,symmetric_20,1,ET,0.8573952738075181,symmetric,20
fmnist,symmetric_20,2,ET,0.8563263348246657,symmetric,20
fmnist,symmetric_20,3,ET,0.8565697837967999,symmetric,20
fmnist,symmetric_20,4,ET,0.8621401450153232,symmetric,20
fmnist,symmetric_30,0,ET,0.866549513962991,symmetric,30
fmnist,symmetric_30,1,ET,0.8531513056241007,symmetric,30
fmnist,symmetric_30,2,ET,0.8561580759642121,symmetric,30
fmnist,symmetric_30,3,ET,0.8528079746048792,symmetric,30
fmnist,symmetric_30,4,ET,0.8637563121959115,symmetric,30
fmnist,symmetric_40,0,ET,0.8602483739903389,symmetric,40
fmnist,symmetric_40,1,ET,0.8504052265282942,symmetric,40
fmnist,symmetric_40,2,ET,0.8510504649992695,symmetric,40
fmnist,symmetric_40,3,ET,0.8495289347189683,symmetric,40
fmnist,symmetric_40,4,ET,0.8560325803497226,symmetric,40
cifar10,asymmetric_10,0,Voting,0.8651681382771061,asymmetric,10
cifar10,asymmetric_10,1,Voting,0.8738835456029571,asymmetric,10
cifar10,asymmetric_10,2,Voting,0.871437825041942,asymmetric,10
cifar10,asymmetric_10,3,Voting,0.8761517227391948,asymmetric,10
cifar10,asymmetric_10,4,Voting,0.8601109487162567,asymmetric,10
cifar10,asymmetric_20,0,Voting,0.8447450883137421,asymmetric,20
cifar10,asymmetric_20,1,Voting,0.8579716510610229,asymmetric,20
cifar10,asymmetric_20,2,Voting,0.8580687990961214,asymmetric,20
cifar10,asymmetric_20,3,Voting,0.860433217843782,asymmetric,20
cifar10,asymmetric_20,4,Voting,0.8501248348295782,asymmetric,20
cifar10,asymmetric_30,0,Voting,0.8210218111980879,asymmetric,30
cifar10,asymmetric_30,1,Voting,0.8304415514591812,asymmetric,30
cifar10,asymmetric_30,2,Voting,0.8225776143199521,asymmetric,30
cifar10,asymmetric_30,3,Voting,0.8308133523992938,asymmetric,30
cifar10,asymmetric_30,4,Voting,0.8196202896947018,asymmetric,30
cifar10,asymmetric_40,0,Voting,0.7138357311533675,asymmetric,40
cifar10,asymmetric_40,1,Voting,0.7272852687847218,asymmetric,40
cifar10,asymmetric_40,2,Voting,0.7070128244435854,asymmetric,40
cifar10,asymmetric_40,3,Voting,0.7241946665047332,asymmetric,40
cifar10,asymmetric_40,4,Voting,0.7164759722106296,asymmetric,40
cifar10,c10n_aggre_0,0,Voting,0.8630877637612338,c10n_aggre,0
cifar10,c10n_aggre_0,1,Voting,0.8699840037645921,c10n_aggre,0
cifar10,c10n_aggre_0,2,Voting,0.8640152147281442,c10n_aggre,0
cifar10,c10n_aggre_0,3,Voting,0.8759662934777905,c10n_aggre,0
cifar10,c10n_aggre_0,4,Voting,0.8646065160173908,c10n_aggre,0
cifar10,c10n_random1_0,0,Voting,0.8563184815904338,c10n_random1,0
cifar10,c10n_random1_0,1,Voting,0.8632461254359998,c10n_random1,0
cifar10,c10n_random1_0,2,Voting,0.8615587719430273,c10n_random1,0
cifar10,c10n_random1_0,3,Voting,0.8685850070623953,c10n_random1,0
cifar10,c10n_random1_0,4,Voting,0.8570528545528783,c10n_random1,0
cifar10,c10n_worse_0,0,Voting,0.8081529880101546,c10n_worse,0
cifar10,c10n_worse_0,1,Voting,0.8094934082754822,c10n_worse,0
cifar10,c10n_worse_0,2,Voting,0.8130261514718278,c10n_worse,0
cifar10,c10n_worse_0,3,Voting,0.8228437659352835,c10n_worse,0
cifar10,c10n_worse_0,4,Voting,0.8102474260256394,c10n_worse,0
cifar10,clean_0,0,Voting,0.8696891758978358,clean,0
cifar10,clean_0,1,Voting,0.8747919515062689,clean,0
cifar10,clean_0,2,Voting,0.875149751091025,clean,0
cifar10,clean_0,3,Voting,0.8812464388711929,clean,0
cifar10,clean_0,4,Voting,0.868356397384512,clean,0
cifar10,pairflip_40,0,Voting,0.772794070992783,pairflip,40
cifar10,pairflip_40,1,Voting,0.7735121563761302,pairflip,40
cifar10,pairflip_40,2,Voting,0.7737163491381072,pairflip,40
cifar10,pairflip_40,3,Voting,0.7777817100169242,pairflip,40
cifar10,pairflip_40,4,Voting,0.7756298051632299,pairflip,40
cifar10,symmetric_10,0,Voting,0.8706238150677571,symmetric,10
cifar10,symmetric_10,1,Voting,0.8725811137939624,symmetric,10
cifar10,symmetric_10,2,Voting,0.8717733392002878,symmetric,10
cifar10,symmetric_10,3,Voting,0.8763758859639819,symmetric,10
cifar10,symmetric_10,4,Voting,0.8670414078243445,symmetric,10
cifar10,symmetric_20,0,Voting,0.8578723011312889,symmetric,20
cifar10,symmetric_20,1,Voting,0.8643878751029395,symmetric,20
cifar10,symmetric_20,2,Voting,0.8619796258067869,symmetric,20
cifar10,symmetric_20,3,Voting,0.8677029116095477,symmetric,20
cifar10,symmetric_20,4,Voting,0.8577689103884006,symmetric,20
cifar10,symmetric_30,0,Voting,0.8564807973697883,symmetric,30
cifar10,symmetric_30,1,Voting,0.8608422939041118,symmetric,30
cifar10,symmetric_30,2,Voting,0.8528871676079772,symmetric,30
cifar10,symmetric_30,3,Voting,0.8605094628913695,symmetric,30
cifar10,symmetric_30,4,Voting,0.8564407981196844,symmetric,30
cifar10,symmetric_40,0,Voting,0.8426366633719397,symmetric,40
cifar10,symmetric_40,1,Voting,0.8523457755518967,symmetric,40
cifar10,symmetric_40,2,Voting,0.8476682150054058,symmetric,40
cifar10,symmetric_40,3,Voting,0.8535219092358164,symmetric,40
cifar10,symmetric_40,4,Voting,0.8400495517030512,symmetric,40
fmnist,asymmetric_10,0,Voting,0.8941915572968808,asymmetric,10
fmnist,asymmetric_10,1,Voting,0.886382782859846,asymmetric,10
fmnist,asymmetric_10,2,Voting,0.885340514447319,asymmetric,10
fmnist,asymmetric_10,3,Voting,0.8834145645638175,asymmetric,10
fmnist,asymmetric_10,4,Voting,0.8910190525987565,asymmetric,10
fmnist,asymmetric_20,0,Voting,0.8870670246264177,asymmetric,20
fmnist,asymmetric_20,1,Voting,0.8786769052078938,asymmetric,20
fmnist,asymmetric_20,2,Voting,0.8808164237098497,asymmetric,20
fmnist,asymmetric_20,3,Voting,0.8781563196937953,asymmetric,20
fmnist,asymmetric_20,4,Voting,0.8886490366340845,asymmetric,20
fmnist,asymmetric_30,0,Voting,0.8745629933900096,asymmetric,30
fmnist,asymmetric_30,1,Voting,0.8646489802861907,asymmetric,30
fmnist,asymmetric_30,2,Voting,0.8643542532125725,asymmetric,30
fmnist,asymmetric_30,3,Voting,0.8631530717031115,asymmetric,30
fmnist,asymmetric_30,4,Voting,0.8739080072619135,asymmetric,30
fmnist,asymmetric_40,0,Voting,0.7739362751514743,asymmetric,40
fmnist,asymmetric_40,1,Voting,0.7509142398498702,asymmetric,40
fmnist,asymmetric_40,2,Voting,0.7656046136926907,asymmetric,40
fmnist,asymmetric_40,3,Voting,0.7683188046106142,asymmetric,40
fmnist,asymmetric_40,4,Voting,0.7675779748361704,asymmetric,40
fmnist,clean_0,0,Voting,0.8963459130013446,clean,0
fmnist,clean_0,1,Voting,0.8905373926111807,clean,0
fmnist,clean_0,2,Voting,0.891467659162347,clean,0
fmnist,clean_0,3,Voting,0.8866275688590848,clean,0
fmnist,clean_0,4,Voting,0.8950828475214182,clean,0
fmnist,pairflip_40,0,Voting,0.8088334205429586,pairflip,40
fmnist,pairflip_40,1,Voting,0.7982210959169362,pairflip,40
fmnist,pairflip_40,2,Voting,0.8166739613322932,pairflip,40
fmnist,pairflip_40,3,Voting,0.8114090992037426,pairflip,40
fmnist,pairflip_40,4,Voting,0.8043014667398201,pairflip,40
fmnist,symmetric_10,0,Voting,0.8947213326937231,symmetric,10
fmnist,symmetric_10,1,Voting,0.8846776292470919,symmetric,10
fmnist,symmetric_10,2,Voting,0.8854313079033311,symmetric,10
fmnist,symmetric_10,3,Voting,0.8864778827101745,symmetric,10
fmnist,symmetric_10,4,Voting,0.8912897014816619,symmetric,10
fmnist,symmetric_20,0,Voting,0.8884756982811476,symmetric,20
fmnist,symmetric_20,1,Voting,0.879696617942298,symmetric,20
fmnist,symmetric_20,2,Voting,0.8815475075217529,symmetric,20
fmnist,symmetric_20,3,Voting,0.8781256442684603,symmetric,20
fmnist,symmetric_20,4,Voting,0.8891481466390967,symmetric,20
fmnist,symmetric_30,0,Voting,0.8861328894270573,symmetric,30
fmnist,symmetric_30,1,Voting,0.877854006206977,symmetric,30
fmnist,symmetric_30,2,Voting,0.8794120769398998,symmetric,30
fmnist,symmetric_30,3,Voting,0.8789234663138015,symmetric,30
fmnist,symmetric_30,4,Voting,0.885147083106391,symmetric,30
fmnist,symmetric_40,0,Voting,0.8758040146274068,symmetric,40
fmnist,symmetric_40,1,Voting,0.8706511902057438,symmetric,40
fmnist,symmetric_40,2,Voting,0.8694611470583953,symmetric,40
fmnist,symmetric_40,3,Voting,0.870957963899371,symmetric,40
fmnist,symmetric_40,4,Voting,0.8782441334271972,symmetric,40
cifar10,asymmetric_10,0,PlainStack,0.859564655358728,asymmetric,10
cifar10,asymmetric_10,1,PlainStack,0.8711745198650702,asymmetric,10
cifar10,asymmetric_10,2,PlainStack,0.8640983474379095,asymmetric,10
cifar10,asymmetric_10,3,PlainStack,0.8694224887432114,asymmetric,10
cifar10,asymmetric_10,4,PlainStack,0.8567287025755297,asymmetric,10
cifar10,asymmetric_20,0,PlainStack,0.8226056883271337,asymmetric,20
cifar10,asymmetric_20,1,PlainStack,0.8394828742755072,asymmetric,20
cifar10,asymmetric_20,2,PlainStack,0.8365990769088899,asymmetric,20
cifar10,asymmetric_20,3,PlainStack,0.8425296476684482,asymmetric,20
cifar10,asymmetric_20,4,PlainStack,0.8334585636224787,asymmetric,20
cifar10,asymmetric_30,0,PlainStack,0.7758652423147945,asymmetric,30
cifar10,asymmetric_30,1,PlainStack,0.7927372593898502,asymmetric,30
cifar10,asymmetric_30,2,PlainStack,0.7765463336420316,asymmetric,30
cifar10,asymmetric_30,3,PlainStack,0.7827926726316332,asymmetric,30
cifar10,asymmetric_30,4,PlainStack,0.7728354851293945,asymmetric,30
cifar10,asymmetric_40,0,PlainStack,0.6778070647881018,asymmetric,40
cifar10,asymmetric_40,1,PlainStack,0.6796640933314938,asymmetric,40
cifar10,asymmetric_40,2,PlainStack,0.6743937864581373,asymmetric,40
cifar10,asymmetric_40,3,PlainStack,0.6760341713643012,asymmetric,40
cifar10,asymmetric_40,4,PlainStack,0.6687393828082742,asymmetric,40
cifar10,c10n_aggre_0,0,PlainStack,0.8603359348058686,c10n_aggre,0
cifar10,c10n_aggre_0,1,PlainStack,0.871410272178083,c10n_aggre,0
cifar10,c10n_aggre_0,2,PlainStack,0.8610552943287869,c10n_aggre,0
cifar10,c10n_aggre_0,3,PlainStack,0.874012193161445,c10n_aggre,0
cifar10,c10n_aggre_0,4,PlainStack,0.8657189435153605,c10n_aggre,0
cifar10,c10n_random1_0,0,PlainStack,0.8547095197593885,c10n_random1,0
cifar10,c10n_random1_0,1,PlainStack,0.8623660014252748,c10n_random1,0
cifar10,c10n_random1_0,2,PlainStack,0.860928466470862,c10n_random1,0
cifar10,c10n_random1_0,3,PlainStack,0.8711832682209725,c10n_random1,0
cifar10,c10n_random1_0,4,PlainStack,0.8578393676892164,c10n_random1,0
cifar10,c10n_worse_0,0,PlainStack,0.806838272674988,c10n_worse,0
cifar10,c10n_worse_0,1,PlainStack,0.8127411799282369,c10n_worse,0
cifar10,c10n_worse_0,2,PlainStack,0.811828973270754,c10n_worse,0
cifar10,c10n_worse_0,3,PlainStack,0.820214260170156,c10n_worse,0
cifar10,c10n_worse_0,4,PlainStack,0.8081989106339759,c10n_worse,0
cifar10,clean_0,0,PlainStack,0.8712498691052433,clean,0
cifar10,clean_0,1,PlainStack,0.8778987635519518,clean,0
cifar10,clean_0,2,PlainStack,0.8737574069953844,clean,0
cifar10,clean_0,3,PlainStack,0.8821744054296661,clean,0
cifar10,clean_0,4,PlainStack,0.8701310262212925,clean,0
cifar10,pairflip_40,0,PlainStack,0.8104642687364109,pairflip,40
cifar10,pairflip_40,1,PlainStack,0.8032194487125507,pairflip,40
cifar10,pairflip_40,2,PlainStack,0.8087182626634973,pairflip,40
cifar10,pairflip_40,3,PlainStack,0.8041695812199773,pairflip,40
cifar10,pairflip_40,4,PlainStack,0.8074213325382964,pairflip,40
cifar10,symmetric_10,0,PlainStack,0.872743729917582,symmetric,10
cifar10,symmetric_10,1,PlainStack,0.8735919917003535,symmetric,10
cifar10,symmetric_10,2,PlainStack,0.8698115621112805,symmetric,10
cifar10,symmetric_10,3,PlainStack,0.8766939376133216,symmetric,10
cifar10,symmetric_10,4,PlainStack,0.8694563980405784,symmetric,10
cifar10,symmetric_20,0,PlainStack,0.8574990987139923,symmetric,20
cifar10,symmetric_20,1,PlainStack,0.8608686243874487,symmetric,20
cifar10,symmetric_20,2,PlainStack,0.8594371686320322,symmetric,20
cifar10,symmetric_20,3,PlainStack,0.8676030597209954,symmetric,20
cifar10,symmetric_20,4,PlainStack,0.856139284445673,symmetric,20
cifar10,symmetric_30,0,PlainStack,0.8547698149384114,symmetric,30
cifar10,symmetric_30,1,PlainStack,0.8572515405628988,symmetric,30
cifar10,symmetric_30,2,PlainStack,0.849652455815135,symmetric,30
cifar10,symmetric_30,3,PlainStack,0.8548877463594609,symmetric,30
cifar10,symmetric_30,4,PlainStack,0.8506935033192302,symmetric,30
cifar10,symmetric_40,0,PlainStack,0.8361683818161104,symmetric,40
cifar10,symmetric_40,1,PlainStack,0.8437928379982862,symmetric,40
cifar10,symmetric_40,2,PlainStack,0.8421711620142028,symmetric,40
cifar10,symmetric_40,3,PlainStack,0.8502805448424361,symmetric,40
cifar10,symmetric_40,4,PlainStack,0.8384503515004604,symmetric,40
fmnist,asymmetric_10,0,PlainStack,0.8933073668212147,asymmetric,10
fmnist,asymmetric_10,1,PlainStack,0.8851963446145383,asymmetric,10
fmnist,asymmetric_10,2,PlainStack,0.8860132897355577,asymmetric,10
fmnist,asymmetric_10,3,PlainStack,0.8874699682701127,asymmetric,10
fmnist,asymmetric_10,4,PlainStack,0.892416842935608,asymmetric,10
fmnist,asymmetric_20,0,PlainStack,0.879475253770179,asymmetric,20
fmnist,asymmetric_20,1,PlainStack,0.8675527618096999,asymmetric,20
fmnist,asymmetric_20,2,PlainStack,0.8745307488701162,asymmetric,20
fmnist,asymmetric_20,3,PlainStack,0.8692807194892962,asymmetric,20
fmnist,asymmetric_20,4,PlainStack,0.8778499214832447,asymmetric,20
fmnist,asymmetric_30,0,PlainStack,0.8453290640367122,asymmetric,30
fmnist,asymmetric_30,1,PlainStack,0.8329199089240242,asymmetric,30
fmnist,asymmetric_30,2,PlainStack,0.8334415531663263,asymmetric,30
fmnist,asymmetric_30,3,PlainStack,0.8366194587450526,asymmetric,30
fmnist,asymmetric_30,4,PlainStack,0.8417478028634257,asymmetric,30
fmnist,asymmetric_40,0,PlainStack,0.7634394357188876,asymmetric,40
fmnist,asymmetric_40,1,PlainStack,0.7472848881745249,asymmetric,40
fmnist,asymmetric_40,2,PlainStack,0.7522202758073337,asymmetric,40
fmnist,asymmetric_40,3,PlainStack,0.7603869193056577,asymmetric,40
fmnist,asymmetric_40,4,PlainStack,0.749831060801601,asymmetric,40
fmnist,clean_0,0,PlainStack,0.8965597004200074,clean,0
fmnist,clean_0,1,PlainStack,0.8926975956507807,clean,0
fmnist,clean_0,2,PlainStack,0.8925579095031116,clean,0
fmnist,clean_0,3,PlainStack,0.8886224766027278,clean,0
fmnist,clean_0,4,PlainStack,0.8956219307369355,clean,0
fmnist,pairflip_40,0,PlainStack,0.8466697121071238,pairflip,40
fmnist,pairflip_40,1,PlainStack,0.8375725963948467,pairflip,40
fmnist,pairflip_40,2,PlainStack,0.8472028591652977,pairflip,40
fmnist,pairflip_40,3,PlainStack,0.8450774268215078,pairflip,40
fmnist,pairflip_40,4,PlainStack,0.8395176355936578,pairflip,40
fmnist,symmetric_10,0,PlainStack,0.8968905618476637,symmetric,10
fmnist,symmetric_10,1,PlainStack,0.8891042794505998,symmetric,10
fmnist,symmetric_10,2,PlainStack,0.888544159577131,symmetric,10
fmnist,symmetric_10,3,PlainStack,0.8866888474461572,symmetric,10
fmnist,symmetric_10,4,PlainStack,0.8957264928995995,symmetric,10
fmnist,symmetric_20,0,PlainStack,0.8915871934549209,symmetric,20
fmnist,symmetric_20,1,PlainStack,0.8830242428824147,symmetric,20
fmnist,symmetric_20,2,PlainStack,0.8868303559695155,symmetric,20
fmnist,symmetric_20,3,PlainStack,0.8805189325994982,symmetric,20
fmnist,symmetric_20,4,PlainStack,0.8901699827908767,symmetric,20
fmnist,symmetric_30,0,PlainStack,0.8855082111119614,symmetric,30
fmnist,symmetric_30,1,PlainStack,0.876986567403228,symmetric,30
fmnist,symmetric_30,2,PlainStack,0.8805706779006712,symmetric,30
fmnist,symmetric_30,3,PlainStack,0.8796709220728257,symmetric,30
fmnist,symmetric_30,4,PlainStack,0.884522257974532,symmetric,30
fmnist,symmetric_40,0,PlainStack,0.8738118964064586,symmetric,40
fmnist,symmetric_40,1,PlainStack,0.8696076117114304,symmetric,40
fmnist,symmetric_40,2,PlainStack,0.8681918047906608,symmetric,40
fmnist,symmetric_40,3,PlainStack,0.8722250414124669,symmetric,40
fmnist,symmetric_40,4,PlainStack,0.8766010952724901,symmetric,40
cifar10,asymmetric_10,0,DAS,0.860984459300089,asymmetric,10
cifar10,asymmetric_10,1,DAS,0.8719290864826871,asymmetric,10
cifar10,asymmetric_10,2,DAS,0.8631478468147888,asymmetric,10
cifar10,asymmetric_10,3,DAS,0.8701971706363183,asymmetric,10
cifar10,asymmetric_10,4,DAS,0.8574846888101229,asymmetric,10
cifar10,asymmetric_20,0,DAS,0.8287092512915267,asymmetric,20
cifar10,asymmetric_20,1,DAS,0.842574653938723,asymmetric,20
cifar10,asymmetric_20,2,DAS,0.8380924844712709,asymmetric,20
cifar10,asymmetric_20,3,DAS,0.8438372509028943,asymmetric,20
cifar10,asymmetric_20,4,DAS,0.8355493713920994,asymmetric,20
cifar10,asymmetric_30,0,DAS,0.7822047713288235,asymmetric,30
cifar10,asymmetric_30,1,DAS,0.7952118744729674,asymmetric,30
cifar10,asymmetric_30,2,DAS,0.7816107328216615,asymmetric,30
cifar10,asymmetric_30,3,DAS,0.7894723812006537,asymmetric,30
cifar10,asymmetric_30,4,DAS,0.7771184100624792,asymmetric,30
cifar10,asymmetric_40,0,DAS,0.6844802513236828,asymmetric,40
cifar10,asymmetric_40,1,DAS,0.6789293231233104,asymmetric,40
cifar10,asymmetric_40,2,DAS,0.671749846193942,asymmetric,40
cifar10,asymmetric_40,3,DAS,0.6877674086069818,asymmetric,40
cifar10,asymmetric_40,4,DAS,0.6772977904706095,asymmetric,40
cifar10,c10n_aggre_0,0,DAS,0.8613195486897387,c10n_aggre,0
cifar10,c10n_aggre_0,1,DAS,0.873559675707909,c10n_aggre,0
cifar10,c10n_aggre_0,2,DAS,0.8642247506387282,c10n_aggre,0
cifar10,c10n_aggre_0,3,DAS,0.8760738013681006,c10n_aggre,0
cifar10,c10n_aggre_0,4,DAS,0.8658501541943455,c10n_aggre,0
cifar10,c10n_random1_0,0,DAS,0.8549637789080456,c10n_random1,0
cifar10,c10n_random1_0,1,DAS,0.8633038143640027,c10n_random1,0
cifar10,c10n_random1_0,2,DAS,0.8635249620408464,c10n_random1,0
cifar10,c10n_random1_0,3,DAS,0.8710595494310172,c10n_random1,0
cifar10,c10n_random1_0,4,DAS,0.8603507288310132,c10n_random1,0
cifar10,c10n_worse_0,0,DAS,0.817410236366614,c10n_worse,0
cifar10,c10n_worse_0,1,DAS,0.8149774002477519,c10n_worse,0
cifar10,c10n_worse_0,2,DAS,0.8124753103381588,c10n_worse,0
cifar10,c10n_worse_0,3,DAS,0.8266191333798198,c10n_worse,0
cifar10,c10n_worse_0,4,DAS,0.8122408280190141,c10n_worse,0
cifar10,clean_0,0,DAS,0.8713270773440813,clean,0
cifar10,clean_0,1,DAS,0.8793274363444479,clean,0
cifar10,clean_0,2,DAS,0.8752191022059851,clean,0
cifar10,clean_0,3,DAS,0.8817628164410289,clean,0
cifar10,clean_0,4,DAS,0.8687393910183729,clean,0
cifar10,pairflip_40,0,DAS,0.8094696274970741,pairflip,40
cifar10,pairflip_40,1,DAS,0.7948630417420359,pairflip,40
cifar10,pairflip_40,2,DAS,0.8058587807265143,pairflip,40
cifar10,pairflip_40,3,DAS,0.7977745729352054,pairflip,40
cifar10,pairflip_40,4,DAS,0.8016890486652877,pairflip,40
cifar10,symmetric_10,0,DAS,0.8722135298200409,symmetric,10
cifar10,symmetric_10,1,DAS,0.8726473328983122,symmetric,10
cifar10,symmetric_10,2,DAS,0.8691605886505146,symmetric,10
cifar10,symmetric_10,3,DAS,0.8768309796599045,symmetric,10
cifar10,symmetric_10,4,DAS,0.8688478125991136,symmetric,10
cifar10,symmetric_20,0,DAS,0.8582553524171532,symmetric,20
cifar10,symmetric_20,1,DAS,0.8622971421116221,symmetric,20
cifar10,symmetric_20,2,DAS,0.8603612282883774,symmetric,20
cifar10,symmetric_20,3,DAS,0.8679490312546367,symmetric,20
cifar10,symmetric_20,4,DAS,0.8559476301742748,symmetric,20
cifar10,symmetric_30,0,DAS,0.8541974663790359,symmetric,30
cifar10,symmetric_30,1,DAS,0.8589207049813863,symmetric,30
cifar10,symmetric_30,2,DAS,0.8500462169588723,symmetric,30
cifar10,symmetric_30,3,DAS,0.8556778745157969,symmetric,30
cifar10,symmetric_30,4,DAS,0.8521273211382491,symmetric,30
cifar10,symmetric_40,0,DAS,0.838424970714818,symmetric,40
cifar10,symmetric_40,1,DAS,0.8428285792978827,symmetric,40
cifar10,symmetric_40,2,DAS,0.844665413252098,symmetric,40
